FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Product Code,Product,Sessions,PDP Add to Cart Units,Units Sold,Quarter_Start_Date,Week_Start_Date
FY23Q4,FY23W46,MKN63B/A,Series 7,1.024568430512866,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY23W47,MKN63B/A,Series 7,1.0354587924107104,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY23W48,MKN63B/A,Series 7,1.0302306537362829,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY23W49,MKN63B/A,Series 7,1.0327405275362027,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY23W50,MKN63B/A,Series 7,1.0315356118130723,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY23W51,MKN63B/A,Series 7,1.0321140559961597,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY23W52,MKN63B/A,Series 7,1.03183636215706,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W01,MKN63B/A,Series 7,1.0319696747056664,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W02,MKN63B/A,Series 7,1.0319056753181628,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY23W46,MKT53B/A,Watch SE (1st Gen),3.138397704686898,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY23W47,MKT53B/A,Watch SE (1st Gen),3.1708287944737945,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY23W48,MKT53B/A,Watch SE (1st Gen),3.178428455083378,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY23W49,MKT53B/A,Watch SE (1st Gen),3.1802093030832554,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY23W50,MKT53B/A,Watch SE (1st Gen),3.1806266137714023,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY23W51,MKT53B/A,Watch SE (1st Gen),3.18072440325734,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY23W52,MKT53B/A,Watch SE (1st Gen),3.1807473185188746,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W01,MKT53B/A,Watch SE (1st Gen),3.1807526883109967,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W02,MKT53B/A,Watch SE (1st Gen),3.1807539466281836,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W03,MKT53B/A,Watch SE (1st Gen),3.1807542414928833,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKU63B/A,Connectivity Accessories,54.99796161105577,11.90211144514266,6.242668539895577,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKU63B/A,Connectivity Accessories,54.68253502150516,13.34292028547518,6.3734492719500695,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKU63B/A,Connectivity Accessories,54.66832574016894,14.05823744459217,6.443930595503871,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKU63B/A,Connectivity Accessories,54.66768564297111,14.413370355915166,6.481914913926449,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKU63B/A,Connectivity Accessories,54.66765680798551,14.589682895181571,6.502385704957018,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKU63B/A,Connectivity Accessories,54.667655509032166,14.67721663399153,6.513417975715578,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKU63B/A,Connectivity Accessories,54.667655450517145,14.720674436039705,6.519363569020127,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKU63B/A,Connectivity Accessories,54.667655447881174,14.742249894651822,6.5225678123274875,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKU63B/A,Connectivity Accessories,54.66765544776243,14.75296144453203,6.524294666931704,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKU63B/A,Connectivity Accessories,54.66765544775708,14.758279398736338,6.525225316242028,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKU73ZM/A,Watch Accessories,86.83138677446588,1.680311552762722,1.7382835341798746,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKU73ZM/A,Watch Accessories,92.82580357729947,2.603463996667418,2.5100484667365808,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKU73ZM/A,Watch Accessories,95.86289749461126,2.236082577105586,2.852697464677686,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKU73ZM/A,Watch Accessories,97.40165260056453,2.382287148550344,3.004827123382303,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKU73ZM/A,Watch Accessories,98.18126868770649,2.3241029955879005,3.072369807577052,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKU73ZM/A,Watch Accessories,98.57626412328882,2.347258192600575,3.1023574787982793,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKU73ZM/A,Watch Accessories,98.77639005283812,2.3380432582688533,3.115671436275592,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKU73ZM/A,Watch Accessories,98.87778461102822,2.3417104701993527,3.1215825809723565,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKU73ZM/A,Watch Accessories,98.92915654695734,2.3402510519486004,3.124207017146622,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKU73ZM/A,Watch Accessories,98.95518433235544,2.3408318478423187,3.125372217050553,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKUW3ZM/A,Watch Accessories,31.008319339816666,1.664521688781358,1.026873744750926,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKUW3ZM/A,Watch Accessories,37.32367612183994,1.5520735148775584,1.1749380135475989,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKUW3ZM/A,Watch Accessories,33.33198216757024,1.5596700466018503,1.1962873058109929,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKUW3ZM/A,Watch Accessories,35.85497828235959,1.5591568564606966,1.1993656466142946,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKUW3ZM/A,Watch Accessories,34.26028954415276,1.5591915254557769,1.1998095106068036,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKUW3ZM/A,Watch Accessories,35.268230918638785,1.559189183362421,1.1998735110721306,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKUW3ZM/A,Watch Accessories,34.63114996982418,1.5591893415845233,1.199882739258312,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKUW3ZM/A,Watch Accessories,35.03382431737687,1.559189330895695,1.199884069864578,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKUW3ZM/A,Watch Accessories,34.77930936055908,1.5591893316177878,1.199884261723845,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKUW3ZM/A,Watch Accessories,34.94017846890347,1.5591893315690062,1.19988428938791,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLL82ZM/A,Connectivity Accessories,995.9498440309736,207.72885853832548,88.85660197326052,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLL82ZM/A,Connectivity Accessories,975.4485318507978,192.0166799406413,80.53277247156232,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLL82ZM/A,Connectivity Accessories,989.9668760829582,184.8131685968011,76.24085465732163,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLL82ZM/A,Connectivity Accessories,979.6854698299808,181.5105982143283,74.02786380732422,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLL82ZM/A,Connectivity Accessories,986.9664181838988,179.996479528236,72.88680549397004,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLL82ZM/A,Connectivity Accessories,981.8102938534289,179.30230646602334,72.2984550837204,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLL82ZM/A,Connectivity Accessories,985.461688811746,178.98405120325702,71.99509091627186,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLL82ZM/A,Connectivity Accessories,982.8758929140724,178.83814174956026,71.83867083652262,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLL82ZM/A,Connectivity Accessories,984.7070671641203,178.77124711758142,71.75801779976307,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLL82ZM/A,Connectivity Accessories,983.4102907491467,178.74057815354783,71.71643162777693,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLWK3ZM/A,AirPods Pro,129.007888964894,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLWK3ZM/A,AirPods Pro,151.90349286386697,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLWK3ZM/A,AirPods Pro,172.0592493962889,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLWK3ZM/A,AirPods Pro,189.8030277734337,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLWK3ZM/A,AirPods Pro,205.42346209406006,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLWK3ZM/A,AirPods Pro,219.17464649113793,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLWK3ZM/A,AirPods Pro,231.28026842462944,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLWK3ZM/A,AirPods Pro,241.93724735567858,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLWK3ZM/A,AirPods Pro,251.31893799171425,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLWK3ZM/A,AirPods Pro,259.5779502089425,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLY23B/A,MacBook Air,1256.5873382035697,133.59438800909766,33.7275252454058,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLY23B/A,MacBook Air,1089.2009698148452,142.7491155594012,37.3317058844717,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLY23B/A,MacBook Air,1166.261398983802,148.91408866920207,39.599721741658406,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLY23B/A,MacBook Air,1130.7847362133118,153.06570249230353,41.026924327648516,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLY23B/A,MacBook Air,1147.1172899624169,155.86148067806172,41.92502528889288,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLY23B/A,MacBook Air,1139.5981973777193,157.74421254981422,42.4901765466791,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLY23B/A,MacBook Air,1143.059796473963,159.01208112356926,42.84581133381351,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLY23B/A,MacBook Air,1141.4661642413314,159.86588869140914,43.06960292956357,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLY23B/A,MacBook Air,1142.1998320122868,160.44085945572235,43.21042908082935,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLY23B/A,MacBook Air,1141.862070019829,160.82805604693004,43.29904726514437,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLY33B/A,MacBook Air,4673.596147340371,638.4368316686348,115.26321841162331,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLY33B/A,MacBook Air,4636.4560588945715,661.4294351964372,127.82421800785676,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLY33B/A,MacBook Air,4622.438455594698,680.0201074326068,137.52578548750228,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLY33B/A,MacBook Air,4617.147859624272,695.0515976148635,145.01885248754726,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLY33B/A,MacBook Air,4615.151055668311,707.2053107366346,150.80617017460776,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLY33B/A,MacBook Air,4614.397411643926,717.0321968840022,155.27604159184745,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLY33B/A,MacBook Air,4614.112967438076,724.9777268126578,158.72837505045953,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLY33B/A,MacBook Air,4614.005611042187,731.402085953531,161.3948066313511,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLY33B/A,MacBook Air,4613.965092038808,736.596502278372,163.45424192658302,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLY33B/A,MacBook Air,4613.949799148046,740.7964481973523,165.04485980166422,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLYU3B/A,Connectivity Accessories,79.05202644130735,5.668896403630985,2.1930108596793723,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLYU3B/A,Connectivity Accessories,75.23986733503365,5.800651644765024,2.415508376498001,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLYU3B/A,Connectivity Accessories,73.77901131588523,5.787610252935235,2.3541628855651404,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLYU3B/A,Connectivity Accessories,73.21919724485916,5.788901115442064,2.37107664402682,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLYU3B/A,Connectivity Accessories,73.004671110859,5.788773343342791,2.3664132984255413,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLYU3B/A,Connectivity Accessories,72.92246263388252,5.7887859904754375,2.3676990441245964,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLYU3B/A,Connectivity Accessories,72.89095955516304,5.788784738637477,2.3673445471295236,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLYU3B/A,Connectivity Accessories,72.87888727253105,5.7887848625468505,2.367442286612228,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLYU3B/A,Connectivity Accessories,72.87426105776504,5.788784850282058,2.3674153385517025,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLYU3B/A,Connectivity Accessories,72.87248824779086,5.788784851496051,2.3674227684863207,2023-07-01,2023-12-09
FY23Q4,FY24W02,MLYV3ZM/A,Connectivity Accessories,110.57674183775316,16.555920452562017,6.302945455815524,2023-07-01,2023-10-07
FY23Q4,FY24W03,MLYV3ZM/A,Connectivity Accessories,118.80572373198015,12.165078791483232,6.854845477181509,2023-07-01,2023-10-14
FY23Q4,FY24W04,MLYV3ZM/A,Connectivity Accessories,123.1529834940565,14.716652833812903,6.947064267245835,2023-07-01,2023-10-21
FY23Q4,FY24W05,MLYV3ZM/A,Connectivity Accessories,125.44958198970107,13.233900642769191,6.962473408234596,2023-07-01,2023-10-28
FY23Q4,FY24W06,MLYV3ZM/A,Connectivity Accessories,126.66284389233874,14.09554683589223,6.965048172291312,2023-07-01,2023-11-04
FY23Q4,FY24W07,MLYV3ZM/A,Connectivity Accessories,127.30379373497931,13.594833252996882,6.965478398087325,2023-07-01,2023-11-11
FY23Q4,FY24W08,MLYV3ZM/A,Connectivity Accessories,127.6423988621063,13.885804296676868,6.965550285930823,2023-07-01,2023-11-18
FY23Q4,FY24W09,MLYV3ZM/A,Connectivity Accessories,127.82127936801976,13.716717315311884,6.965562297907071,2023-07-01,2023-11-25
FY23Q4,FY24W10,MLYV3ZM/A,Connectivity Accessories,127.91577951829022,13.814975914880874,6.965564305027696,2023-07-01,2023-12-02
FY23Q4,FY24W11,MLYV3ZM/A,Connectivity Accessories,127.96570266869468,13.757876590548987,6.965564640404084,2023-07-01,2023-12-09
FY23Q4,FY24W02,MM0A3ZM/A,Connectivity Accessories,1011.912484820125,353.0367545129145,168.19953699893546,2023-07-01,2023-10-07
FY23Q4,FY24W03,MM0A3ZM/A,Connectivity Accessories,986.4101845719845,340.15120171361076,159.88289944366227,2023-07-01,2023-10-14
FY23Q4,FY24W04,MM0A3ZM/A,Connectivity Accessories,980.2797052517403,338.10042583444806,157.77419566641572,2023-07-01,2023-10-21
FY23Q4,FY24W05,MM0A3ZM/A,Connectivity Accessories,978.806003807939,337.7740384630981,157.2395286702143,2023-07-01,2023-10-28
FY23Q4,FY24W06,MM0A3ZM/A,Connectivity Accessories,978.4517417948056,337.72209289593053,157.10396254664983,2023-07-01,2023-11-04
FY23Q4,FY24W07,MM0A3ZM/A,Connectivity Accessories,978.3665810083537,337.7138255970543,157.06958942470877,2023-07-01,2023-11-11
FY23Q4,FY24W08,MM0A3ZM/A,Connectivity Accessories,978.3461092691318,337.71250983067745,157.06087403563583,2023-07-01,2023-11-18
FY23Q4,FY24W09,MM0A3ZM/A,Connectivity Accessories,978.3411880827005,337.7123004223587,157.05866422743676,2023-07-01,2023-11-25
FY23Q4,FY24W10,MM0A3ZM/A,Connectivity Accessories,978.3400050822905,337.71226709437224,157.05810392516733,2023-07-01,2023-12-02
FY23Q4,FY24W11,MM0A3ZM/A,Connectivity Accessories,978.3397207016865,337.7122617901193,157.0579618591576,2023-07-01,2023-12-09
FY23Q4,FY23W45,MM0D3ZM/A,iPhone Accessories,1.5799853510867146,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY23W46,MM0D3ZM/A,iPhone Accessories,1.6637938485391675,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY23W47,MM0D3ZM/A,iPhone Accessories,1.6759042651765483,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY23W48,MM0D3ZM/A,iPhone Accessories,1.677654233205914,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY23W49,MM0D3ZM/A,iPhone Accessories,1.6779071054394215,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY23W50,MM0D3ZM/A,iPhone Accessories,1.677943645744962,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY23W51,MM0D3ZM/A,iPhone Accessories,1.6779489258578097,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY23W52,MM0D3ZM/A,iPhone Accessories,1.677949688839708,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W01,MM0D3ZM/A,iPhone Accessories,1.6779497990914003,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W02,MM0D3ZM/A,iPhone Accessories,1.6779498150228866,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MM0T3ZM/A,iPhone Accessories,116.10473742034692,0.060738058416596734,5.251041696789094e-07,2023-07-01,2023-10-07
FY23Q4,FY24W03,MM0T3ZM/A,iPhone Accessories,113.8326203544624,0.0625779732206193,5.293653002797196e-07,2023-07-01,2023-10-14
FY23Q4,FY24W04,MM0T3ZM/A,iPhone Accessories,114.25910758684185,0.06263370905700119,5.293998786263518e-07,2023-07-01,2023-10-21
FY23Q4,FY24W05,MM0T3ZM/A,iPhone Accessories,114.17905389501684,0.06263539744140377,5.294001592237256e-07,2023-07-01,2023-10-28
FY23Q4,FY24W06,MM0T3ZM/A,iPhone Accessories,114.19408035557242,0.06263544858698758,5.294001615007252e-07,2023-07-01,2023-11-04
FY23Q4,FY24W07,MM0T3ZM/A,iPhone Accessories,114.19125981711028,0.06263545013632121,5.294001615192027e-07,2023-07-01,2023-11-11
FY23Q4,FY24W08,MM0T3ZM/A,iPhone Accessories,114.1917892456598,0.06263545018325459,5.294001615193527e-07,2023-07-01,2023-11-18
FY23Q4,FY24W09,MM0T3ZM/A,iPhone Accessories,114.19168986939077,0.06263545018467633,5.294001615193538e-07,2023-07-01,2023-11-25
FY23Q4,FY24W10,MM0T3ZM/A,iPhone Accessories,114.19170852279142,0.06263545018471939,5.294001615193538e-07,2023-07-01,2023-12-02
FY23Q4,FY24W11,MM0T3ZM/A,iPhone Accessories,114.19170502145896,0.06263545018472069,5.294001615193538e-07,2023-07-01,2023-12-09
FY23Q4,FY24W02,MJQK3B/A,iPad Accessories,502.2457632363992,122.81306917971472,24.914289220682853,2023-07-01,2023-10-07
FY23Q4,FY24W03,MJQK3B/A,iPad Accessories,498.49502644647845,122.6433567595807,24.904627315800578,2023-07-01,2023-10-14
FY23Q4,FY24W04,MJQK3B/A,iPad Accessories,497.702650707967,122.61909055547217,24.903538159842626,2023-07-01,2023-10-21
FY23Q4,FY24W05,MJQK3B/A,iPad Accessories,497.53525444793917,122.61562087033438,24.903415382738608,2023-07-01,2023-10-28
FY23Q4,FY24W06,MJQK3B/A,iPad Accessories,497.49989053343575,122.61512475998677,24.903401542464255,2023-07-01,2023-11-04
FY23Q4,FY24W07,MJQK3B/A,iPad Accessories,497.4924195992058,122.61505382401788,24.90339998229393,2023-07-01,2023-11-11
FY23Q4,FY24W08,MJQK3B/A,iPad Accessories,497.4908412994318,122.61504368129116,24.903399806420868,2023-07-01,2023-11-18
FY23Q4,FY24W09,MJQK3B/A,iPad Accessories,497.49050786989005,122.61504223104092,24.903399786595255,2023-07-01,2023-11-25
FY23Q4,FY24W10,MJQK3B/A,iPad Accessories,497.4904374300021,122.61504202367797,24.903399784360378,2023-07-01,2023-12-02
FY23Q4,FY24W11,MJQK3B/A,iPad Accessories,497.4904225489637,122.61504199402833,24.903399784108448,2023-07-01,2023-12-09
FY23Q4,FY23W42,MKT63B/A,Watch SE (1st Gen),1.000000000076434,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY23W43,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY23W44,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY23W45,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY23W46,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY23W47,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY23W48,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY23W49,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY23W50,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY23W51,MKT63B/A,Watch SE (1st Gen),1.000000000076436,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKN33B/A,Series 7,2.3581504027793394,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKN33B/A,Series 7,2.6597601128742157,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKN33B/A,Series 7,2.518031555876709,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKN33B/A,Series 7,2.584630817095046,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKN33B/A,Series 7,2.5533353485685,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKN33B/A,Series 7,2.568041312754577,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKN33B/A,Series 7,2.5611308751473327,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKN33B/A,Series 7,2.564378139136241,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKN33B/A,Series 7,2.562852226594522,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKN33B/A,Series 7,2.5635692637965874,0.0,0.0,2023-07-01,2023-12-09
FY23Q4,FY24W02,MM1R3ZM/A,iPhone Accessories,53.17523370792452,1.6495717260658797e-139,5.498201420283514e-140,2023-07-01,2023-10-07
FY23Q4,FY24W03,MM1R3ZM/A,iPhone Accessories,49.84115254978767,1.6495724367422002e-139,5.498203789044747e-140,2023-07-01,2023-10-14
FY23Q4,FY24W04,MM1R3ZM/A,iPhone Accessories,47.53718661732355,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-10-21
FY23Q4,FY24W05,MM1R3ZM/A,iPhone Accessories,45.94506610010086,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-10-28
FY23Q4,FY24W06,MM1R3ZM/A,iPhone Accessories,44.844855499916164,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-11-04
FY23Q4,FY24W07,MM1R3ZM/A,iPhone Accessories,44.08457174522257,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-11-11
FY23Q4,FY24W08,MM1R3ZM/A,iPhone Accessories,43.5591892524944,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-11-18
FY23Q4,FY24W09,MM1R3ZM/A,iPhone Accessories,43.19613169410095,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-11-25
FY23Q4,FY24W10,MM1R3ZM/A,iPhone Accessories,42.94524630577718,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-12-02
FY23Q4,FY24W11,MM1R3ZM/A,iPhone Accessories,42.77187578471464,1.6495724367425064e-139,5.498203789045767e-140,2023-07-01,2023-12-09
FY23Q4,FY24W02,MKN03B/A,Series 7,4.263282074113749,0.0,0.0,2023-07-01,2023-10-07
FY23Q4,FY24W03,MKN03B/A,Series 7,4.041053221513354,0.0,0.0,2023-07-01,2023-10-14
FY23Q4,FY24W04,MKN03B/A,Series 7,4.228630226496805,0.0,0.0,2023-07-01,2023-10-21
FY23Q4,FY24W05,MKN03B/A,Series 7,4.070301852899744,0.0,0.0,2023-07-01,2023-10-28
FY23Q4,FY24W06,MKN03B/A,Series 7,4.203942295064295,0.0,0.0,2023-07-01,2023-11-04
FY23Q4,FY24W07,MKN03B/A,Series 7,4.091140228219416,0.0,0.0,2023-07-01,2023-11-11
FY23Q4,FY24W08,MKN03B/A,Series 7,4.186353219723958,0.0,0.0,2023-07-01,2023-11-18
FY23Q4,FY24W09,MKN03B/A,Series 7,4.105986662578241,0.0,0.0,2023-07-01,2023-11-25
FY23Q4,FY24W10,MKN03B/A,Series 7,4.173821770008383,0.0,0.0,2023-07-01,2023-12-02
FY23Q4,FY24W11,MKN03B/A,Series 7,4.116564100108259,0.0,0.0,2023-07-01,2023-12-09
FY23Q3,FY23W39,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-10-07
FY23Q3,FY23W40,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-10-14
FY23Q3,FY23W41,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-10-21
FY23Q3,FY23W42,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-10-28
FY23Q3,FY23W43,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-11-04
FY23Q3,FY23W44,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-11-11
FY23Q3,FY23W45,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-11-18
FY23Q3,FY23W46,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-11-25
FY23Q3,FY23W47,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-12-02
FY23Q3,FY23W48,MKN23B/A,Series 7,1.0000000000000004,0.0,0.0,2023-04-01,2023-12-09
FY23Q4,FY24W02,MJWY3ZM/A,Connectivity Accessories,1369.5886645091066,119.61416319960095,57.3991293445839,2023-07-01,2023-10-07
FY23Q4,FY24W03,MJWY3ZM/A,Connectivity Accessories,1394.7735485446053,124.82151164493814,65.08602320712242,2023-07-01,2023-10-14
FY23Q4,FY24W04,MJWY3ZM/A,Connectivity Accessories,1385.3644724706385,122.6321982971083,71.37259881297693,2023-07-01,2023-10-21
FY23Q4,FY24W05,MJWY3ZM/A,Connectivity Accessories,1388.8797045614795,123.55264619593822,76.51395155634285,2023-07-01,2023-10-28
FY23Q4,FY24W06,MJWY3ZM/A,Connectivity Accessories,1387.5664133780158,123.16566443505862,80.71870620959149,2023-07-01,2023-11-04
FY23Q4,FY24W07,MJWY3ZM/A,Connectivity Accessories,1388.0570591413657,123.32836227319139,84.15748245711298,2023-07-01,2023-11-11
FY23Q4,FY24W08,MJWY3ZM/A,Connectivity Accessories,1387.8737538179732,123.25995960100107,86.9698182663811,2023-07-01,2023-11-18
FY23Q4,FY24W09,MJWY3ZM/A,Connectivity Accessories,1387.942236711527,123.28871797675131,89.26983203139196,2023-07-01,2023-11-25
FY23Q4,FY24W10,MJWY3ZM/A,Connectivity Accessories,1387.9166514932547,123.27662715998481,91.15085324578816,2023-07-01,2023-12-02
